District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Narnoor,03-Dec-22,0.0,47.5,77.0
Adilabad,Narnoor,04-Dec-22,0.0,47.0,76.6
Adilabad,Narnoor,05-Dec-22,0.0,45.3,96.9
Adilabad,Narnoor,06-Dec-22,0.0,36.7,93.2
Adilabad,Narnoor,07-Dec-22,0.0,42.8,94.9
Adilabad,Narnoor,08-Dec-22,0.0,45.9,84.6
Adilabad,Narnoor,09-Dec-22,0.0,32.3,83.7
Adilabad,Narnoor,10-Dec-22,0.0,30.1,73.4
Adilabad,Narnoor,11-Dec-22,0.0,48.7,72.2
Adilabad,Narnoor,12-Dec-22,7.3,55.0,99.9
Adilabad,Narnoor,13-Dec-22,0.5,52.4,99.9
Adilabad,Narnoor,14-Dec-22,0.0,59.2,81.8
Adilabad,Narnoor,15-Dec-22,0.0,45.4,96.1
Adilabad,Narnoor,16-Dec-22,0.0,48.2,96.0
Adilabad,Narnoor,17-Dec-22,0.0,48.0,95.5
Adilabad,Narnoor,18-Dec-22,0.0,47.8,94.8
Adilabad,Narnoor,19-Dec-22,0.0,26.2,88.6
Adilabad,Narnoor,20-Dec-22,0.0,30.6,89.2
Adilabad,Narnoor,21-Dec-22,0.0,26.7,88.3
Adilabad,Narnoor,22-Dec-22,0.0,24.5,89.8
Adilabad,Narnoor,23-Dec-22,0.0,34.6,90.0
Adilabad,Narnoor,24-Dec-22,0.0,27.9,89.9
Adilabad,Narnoor,25-Dec-22,0.0,34.1,98.1
Adilabad,Narnoor,26-Dec-22,0.0,37.2,79.5
Adilabad,Narnoor,27-Dec-22,0.0,48.2,97.8
Adilabad,Narnoor,28-Dec-22,0.0,56.7,94.7
Adilabad,Narnoor,29-Dec-22,0.0,44.3,75.7
Adilabad,Narnoor,30-Dec-22,0.0,38.0,94.7
Adilabad,Narnoor,31-Dec-22,0.0,41.2,92.1
Adilabad,Neradigonda,01-Dec-22,0.0,36.2,98.3
Adilabad,Neradigonda,02-Dec-22,0.0,37.0,98.1
Adilabad,Neradigonda,03-Dec-22,0.0,48.1,98.6
Adilabad,Neradigonda,04-Dec-22,0.0,52.6,98.7
Adilabad,Neradigonda,05-Dec-22,0.0,50.6,98.7
Adilabad,Neradigonda,06-Dec-22,0.0,34.4,98.3
Adilabad,Neradigonda,07-Dec-22,0.0,41.7,97.5
Adilabad,Neradigonda,08-Dec-22,0.0,50.3,93.8
Adilabad,Neradigonda,09-Dec-22,0.0,34.8,83.8
Adilabad,Neradigonda,10-Dec-22,0.0,29.6,79.0
Adilabad,Neradigonda,11-Dec-22,0.0,50.0,84.8
Adilabad,Neradigonda,12-Dec-22,18.8,55.8,99.3
Adilabad,Neradigonda,13-Dec-22,0.0,57.9,99.3
Adilabad,Neradigonda,14-Dec-22,0.0,63.6,99.3
Adilabad,Neradigonda,15-Dec-22,0.0,51.5,99.8
Adilabad,Neradigonda,16-Dec-22,0.0,50.0,99.5
Adilabad,Neradigonda,17-Dec-22,0.0,48.0,99.1
